name,qid,query_type,query,rank_ditemukan,Hit@10,Hit@20,Hit@50,Hit@100
AraDPR (Gemini AI),39,3,"karena pertumbuhan penduduk sangat cepat, sebuah desa ingin merenovasi masjid menjadi dua lantai, yang jika dihitung-hitung menghabiskan biaya cukup besar. setelah melakukan muysawarah, biaya ini kemudian diambil dari kas masjid serta sumbangan masyarakat. Selain itu, muncul keinginan untuk menggadaikan sawah wakaf sebagai tambahan biaya renovasi. apakah tindakan ini diperbolehkan? ",527,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Gemini AI),42,3,"Rafi melamar seorang perempuan yang sangat ia cintai. Sebagai bentuk keseriusannya, ia menyerahkan uang sebanyak 10 juta rupiah dan berbagai bingkisan lainnya kepada calon istri melalui walinya. namun kenyataan pahit harus diterima Rafi, cinta Rafi bertepuk sebelah tangan. calon istri ternyata sudah memiliki calon yang lebih pantas menurutnya. apakah Rafi berhak meminta uang dan bingkisan yang telah ia berikan?",24,❌ Miss,❌ Miss,✅ Hit,✅ Hit
AraDPR (Gemini AI),45,3,"Hasan adalah pengusaha makanan cepat saji yang sedang sakit keras. Harta yang dimilikinya sekitar 15 Milyar. Ia ingin menyerahkan sebagian hartanya untuk pembangunan masjid di desanya.  Dalam surat wasiatnya, Hasan menyerahkan sebanyak 7,5 Milyar untuk diserahkan ke masjid. apakah wasiat seperti ini dapat dilaksanakan atau ada batasan tertentu?",12,❌ Miss,✅ Hit,✅ Hit,✅ Hit
AraDPR (Gemini AI),48,3,"Rahmat sedang mendatangi acara walimah saudara laki-lakinya, tanpa sengaja ia duduk di depan seorang gadis non mahram. merasa ada kesempatan ia memadangi gadis ini berulang kali, meskipun tidak ada kebutuhan mendesak untuk melihatnya. dalam kondisi seperti ini bagaimana status pandangan Rahmat menurut hukum?",437,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Gemini AI),51,3,"Hartono menikahi Lim, dengan dihadiri oleh wali dan dua orang saksi, namun setelah akad nikah berlangsung Lim mengaku belum meyelesaikan masa iddah dari pernikahan sebelumnya. bagaimana status akad nikah yang dilakukan oleh Hartono?",267,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),1,1,Memakai gamis saat ihram,147,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),4,1,Syarat-syarat penerima zakat,19,❌ Miss,✅ Hit,✅ Hit,✅ Hit
AraDPR (Google NMT),7,1,Barang belum diterima sudah dijual kembali,421,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),10,1,Kewajiban orang yang ghasab,297,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),13,1,Penetapan awal bulan ramadhan ,25,❌ Miss,❌ Miss,✅ Hit,✅ Hit
AraDPR (Google NMT),16,1,Syarat wajib puasa,121,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),19,1, syarat barang yang sah disewakan,272,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),22,1,mabuk perjalanan saat berpuasa,97,❌ Miss,❌ Miss,❌ Miss,✅ Hit
AraDPR (Google NMT),25,1,barang yang tidak boleh dipinjamkan,391,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),28,1,jual beli dengan ijab qabul main-main,133,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),31,1,menjual pupuk kandang,410,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),34,1,berhutang untuk maksiat,439,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),37,1,menggadaikan barang pinjaman ,129,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),40,1,hantaran lamaran ,240,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),43,1,wasiatnya anak kecil,87,❌ Miss,❌ Miss,❌ Miss,✅ Hit
AraDPR (Google NMT),46,1,melihat kelamin perempuan yang belum baligh,374,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),49,1,mahar tidak disebutkan ketika akad nikah,93,❌ Miss,❌ Miss,❌ Miss,✅ Hit
AraDPR (Google NMT),2,2,Apa denda bagi orang yang melakukan perbuatan yang diharamkan ketika haji?,385,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),5,2,Apa hukum memberikan zakat kepada orang kafir?,1,✅ Hit,✅ Hit,✅ Hit,✅ Hit
AraDPR (Google NMT),8,2,kapan pembeli dianggap menerima rumah yang ia beli?,434,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),11,2,hukum menggunakan barang orang lain tanpa izin,132,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),14,2,Kapan pertama kali puasa ramadhan diwajibkan dalam Islam?,31,❌ Miss,❌ Miss,✅ Hit,✅ Hit
AraDPR (Google NMT),17,2,Mengapa wanita yang sedang haid atau nifas dilarang untuk berpuasa?,46,❌ Miss,❌ Miss,✅ Hit,✅ Hit
AraDPR (Google NMT),20,2,Bolehkah menyewa seseorang hanya untuk menawarkan barang dagangan?,459,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),23,2,apakah mimpi basah dapat membatalkan puasa?,143,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),26,2,apa yang menjadi tanggung jawab peminjam saat barang pinjaman rusak?,405,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),29,2,mengapa pada jual beli harus ada akad?,61,❌ Miss,❌ Miss,❌ Miss,✅ Hit
AraDPR (Google NMT),32,2,apa hukum membeli barang yang belum pernah dilihat oleh pembeli?,444,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),35,2,mana yang lebih utama antara memberikan hutang atau bersedekah?,170,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),38,2,apakah bisa orang tua menggadaikan harta anaknya?,476,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),41,2,bolehkan menerima pemberian dari orang yang telah kita selamatkan?,106,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),44,2,berapa batas maksimal wasiat?,201,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),47,2,apakah suara perempuan termasuk aurat?,27,❌ Miss,❌ Miss,✅ Hit,✅ Hit
AraDPR (Google NMT),50,2,bagaimana jika salah menyebutkan nama calon istri ketika qabul nikah?,29,❌ Miss,❌ Miss,✅ Hit,✅ Hit
AraDPR (Google NMT),3,3,"Rehan sedang melaksanakan ibadah haji, namun ditengah pelaksanaan ibadah haji, ia kehilangan pakaian ihramnya dan tidak menemukan apapun selain pakaian yang berjahit, apakah ia terkena sanksi?",381,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),6,3,"Fikri adalah panitia penerima dan penyalur zakat di desanya, suatu hari ia memberikan zakat kepada seorang fakir yang dikemudian hari diketahui masih memiliki anak yang mampu menafkahinya, apakah penyaluran zakat tersebut sudah sah?",8,✅ Hit,✅ Hit,✅ Hit,✅ Hit
AraDPR (Google NMT),9,3,"Diyah membeli telur sebanyak 1 kg untuk keperluan membuat roti, saat penjual menyerahkan telur yang berada di kresek, penjual tidak sengaja menjatuhkannya sebelum Diyah benar-benar menerimanya, dalam kondisi seperti itu siapa yang menanggung kerugiannya?  ",105,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),12,3,"Di dalam kereta api jarak jauh, seorang penumpang ilegal yang tidak memiliki tiket tempat duduk, mengusir penumpang yang sudah duduk sesuai nomor kursinya lalu mengambil alih kursinya, apa status perbuatan yang dilakukannya? ",227,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),15,3,"Para ahli astronomi di Cina - yang mayoritas beragama non muslim- mengaku telah melihat bulan baru, kabar tersebut dengan cepat tersebar kepada penduduk Cina yang beragama Islam, dapatkah informasi tersebut dijadikan dasar penetapan awal bulan?",53,❌ Miss,❌ Miss,❌ Miss,✅ Hit
AraDPR (Google NMT),18,3,"Seorang Muslim makan sahur dengan tujuan agar kuat berpuasa, namun ia lupa melintaskan niat puasa wajib di hatinya, apakah puasanya sah?",9,✅ Hit,✅ Hit,✅ Hit,✅ Hit
AraDPR (Google NMT),21,3,"seorang kiai langgaran diminta membantu proses akad nikah dengan membimbing calon suami untuk malafalkan qabul nikah berbahasa arab, setelah akad selesai kiai ini meminta sejumlah uang sebagai imbalan atas jasa tersebut, bagaimana status pengambilan upah dalam kasus ini?",91,❌ Miss,❌ Miss,❌ Miss,✅ Hit
AraDPR (Google NMT),24,3,"Karena masih dalam masa pengantin baru, Mas Jiko tidak dapat menahan diri untuk terus menciumi istrinya saat sedang berpuasa ramadan hingga keluar mani, apakah puasanya tetap sah ? ",252,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),27,3,"Dana dan Dono  adalah kakak beradik yang usianya terlampau jauh, saat ini Dana berusia 28 tahun sedangkan Dono masih berusia 8 tahun. suatu hari Dana menyuruh adiknya, Dono, untuk meminjam kamera kepada paman mereka. Dono pun berhasil mendapatkan kamera itu dari pamannya, saat perjalanan kembali, kamera itu terjatuh dan rusak. Dalam kondisi seperti ini, siapa yang bertanggungjawab atas kerusakan tersebut?",497,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),30,3," Sekolah SMP Harapan Bangsa menerapkan konsep Kantin Kejujuran untuk membentuk karakter siswa menjadi pribadi yang jujur. kantin ini menyediakan seluruh kebutuhan siswa dengan disertai harga yang tercantum jelas di daftarnya. para siswa cukup meletakkan sejumlah uang yang seharga barang yang dibeli pada tempat yang telah disediakan. kondisi ini menimbukan kekhawatiran tentang apakah jual beli yang mereka lakukan sah, padahal tidak ada ijab dan qabul di dalamnya?",232,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),33,3,"seorang petani muda menjual hasil panen gabahnya kepada pengepul. Ia hanya memperihatkan sebagian gabah sebagai contoh untuk meyakinkan pembeli tentang kualitasnya, sementara sisa gabahnya tetap berada dalam karung-karung yang tertutup rapat. dalam hal ini apakah jual beli tersebut sah?",451,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),36,3,"sebut saja nama Toni, dia adalah seorang saudagar sukses yang telah punya banyak pengalaman dibidang jual beli properti. suatu hari, Toni kedatangan teman lama yang senang bermain slot atau judi online bernama Joko. tujuan Joko kemudian diketahui ingin berhutang sebanyak 15 juta dan berjanji akan membayarnya seminggu kemudian. apakah Toni boleh memberikan hutang kepada Joko ketika ada kemungkinan besar Joko tidak akan membayarnya?",448,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),39,3,"karena pertumbuhan penduduk sangat cepat, sebuah desa ingin merenovasi masjid menjadi dua lantai, yang jika dihitung-hitung menghabiskan biaya cukup besar. setelah melakukan muysawarah, biaya ini kemudian diambil dari kas masjid serta sumbangan masyarakat. Selain itu, muncul keinginan untuk menggadaikan sawah wakaf sebagai tambahan biaya renovasi. apakah tindakan ini diperbolehkan? ",536,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),42,3,"Rafi melamar seorang perempuan yang sangat ia cintai. Sebagai bentuk keseriusannya, ia menyerahkan uang sebanyak 10 juta rupiah dan berbagai bingkisan lainnya kepada calon istri melalui walinya. namun kenyataan pahit harus diterima Rafi, cinta Rafi bertepuk sebelah tangan. calon istri ternyata sudah memiliki calon yang lebih pantas menurutnya. apakah Rafi berhak meminta uang dan bingkisan yang telah ia berikan?",9,✅ Hit,✅ Hit,✅ Hit,✅ Hit
AraDPR (Google NMT),45,3,"Hasan adalah pengusaha makanan cepat saji yang sedang sakit keras. Harta yang dimilikinya sekitar 15 Milyar. Ia ingin menyerahkan sebagian hartanya untuk pembangunan masjid di desanya.  Dalam surat wasiatnya, Hasan menyerahkan sebanyak 7,5 Milyar untuk diserahkan ke masjid. apakah wasiat seperti ini dapat dilaksanakan atau ada batasan tertentu?",18,❌ Miss,✅ Hit,✅ Hit,✅ Hit
AraDPR (Google NMT),48,3,"Rahmat sedang mendatangi acara walimah saudara laki-lakinya, tanpa sengaja ia duduk di depan seorang gadis non mahram. merasa ada kesempatan ia memadangi gadis ini berulang kali, meskipun tidak ada kebutuhan mendesak untuk melihatnya. dalam kondisi seperti ini bagaimana status pandangan Rahmat menurut hukum?",548,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),51,3,"Hartono menikahi Lim, dengan dihadiri oleh wali dan dua orang saksi, namun setelah akad nikah berlangsung Lim mengaku belum meyelesaikan masa iddah dari pernikahan sebelumnya. bagaimana status akad nikah yang dilakukan oleh Hartono?",60,❌ Miss,❌ Miss,❌ Miss,✅ Hit
